is_night,hr,temp,hr_sin,is_peak_hour,hr_cos,is_evening_rush,yr,hum,temp_windspeed_interaction,bad_weather,registered_ratio,month_cos,season,is_winter,cnt,casual,registered,dteday,casual_ratio,cluster
0,6.0,0.2,1.0,0,6.123233995736766e-17,0,0.0,0.69,0.0,0,0.7647058598615925,0.8660254037844387,1.0,1,34.0,8.0,26.0,2011-01-07,0.23529411757785468,1
0,7.0,0.2,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.69,0.02686,0,0.90476189399093,0.8660254037844387,1.0,1,84.0,8.0,76.0,2011-01-07,0.09523809522675737,1
0,8.0,0.2,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.51,0.05074,0,1.3475177209395903,0.8660254037844387,1.0,1,141.0,20.0,190.0,2011-01-07,0.09523809523356008,1
0,9.0,0.2,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.47,0.0597,0,0.9328358139340612,0.8660254037844387,1.0,1,134.0,9.0,125.0,2011-01-07,0.06716417909946536,1
0,10.0,0.22,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.37,0.072248,0,0.7460317341899725,0.8660254037844387,1.0,1,63.0,17.0,47.0,2011-01-07,0.26562499995849614,1
0,11.0,0.2,0.258819045102521,0,-0.9659258262890682,0,0.0,0.4,0.04478,0,0.7164178997549567,0.8660254037844387,1.0,1,67.0,19.0,48.0,2011-01-07,0.28358208950991315,1
0,12.0,0.2,1.2246467991473532e-16,0,-1.0,0,0.0,0.37,0.05074,0,0.8474576127549558,0.8660254037844387,1.0,1,59.0,9.0,50.0,2011-01-07,0.1525423728555013,1
0,13.0,0.2,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.37,0.05672,0,0.8767123167573656,0.8660254037844387,1.0,1,73.0,9.0,64.0,2011-01-07,0.123287671215988,1
0,14.0,0.2,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.4,0.05074,0,0.8599999828000003,0.8660254037844387,1.0,1,50.0,7.0,43.0,2011-01-07,0.139999999972,1
0,15.0,0.2,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.37,0.03284,0,0.8749999878472224,0.8660254037844387,1.0,1,72.0,9.0,63.0,2011-01-07,0.1249999999826389,1
0,16.0,0.2,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.37,0.03284,0,0.9425287247985203,0.8660254037844387,1.0,1,87.0,5.0,82.0,2011-01-07,0.0574712643612102,1
0,17.0,0.2,-0.9659258262890684,1,-0.2588190451025206,1,1.0,0.37,0.0,0,0.951871652663788,0.8660254037844387,1.0,1,187.0,9.0,178.0,2011-01-07,0.0481283422434156,1
0,18.0,0.2,-1.0,1,-1.8369701987210294e-16,1,0.0,0.4,0.01792,0,0.9430894232269152,0.8660254037844387,1.0,1,123.0,7.0,116.0,2011-01-07,0.056910569101064186,1
0,19.0,0.16,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.55,0.014336,0,0.9684210424376732,0.8660254037844387,1.0,1,95.0,3.0,92.0,2011-01-07,0.031578947365096956,1
0,20.0,0.18,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.47,0.0188099999999999,0,0.98039213763937,0.8660254037844387,1.0,1,51.0,1.0,50.0,2011-01-07,0.019607843133410227,1
0,21.0,0.18,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.63,0.024174,0,0.999999974358975,0.8660254037844387,1.0,1,39.0,0.0,39.0,2011-01-07,0.0,1
1,22.0,0.18,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.43,0.029556,0,0.9444444182098772,0.8660254037844387,1.0,1,36.0,2.0,34.0,2011-01-07,0.05555555554012345,1
1,23.0,0.18,-0.2588190451025215,0,0.965925826289068,0,0.0,0.51,0.029556,0,0.9333332711111152,0.8660254037844387,1.0,1,15.0,1.0,14.0,2011-01-07,0.06666666662222222,1
1,0.0,0.18,0.0,0,1.0,0,0.0,0.51,0.029556,0,0.9599999616000016,0.8660254037844387,1.0,1,25.0,1.0,24.0,2011-01-08,0.039999999984,1
1,1.0,0.18,0.2588190451025207,0,0.9659258262890684,0,0.0,0.55,0.016128,0,0.9374999414062536,0.8660254037844387,1.0,1,16.0,1.0,15.0,2011-01-08,0.0624999999609375,1
1,2.0,0.18,0.4999999999999999,0,0.8660254037844387,0,0.0,0.55,0.0,0,0.8124999492187531,0.8660254037844387,1.0,1,16.0,3.0,13.0,2011-01-08,0.1874999998828125,1
1,3.0,0.18,0.7071067811865476,0,0.7071067811865476,0,0.0,0.55,0.029556,1,0.9999998571428776,0.8660254037844387,1.0,1,7.0,0.0,7.0,2011-01-08,0.0,1
1,4.0,0.18,0.8660254037844386,0,0.5000000000000001,0,0.0,0.55,0.029556,1,0.999999000001,0.8660254037844387,1.0,1,1.0,0.0,1.0,2011-01-08,0.0,1
1,5.0,0.16,0.9659258262890684,0,0.2588190451025207,0,0.0,0.74,0.026272,0,0.99999980000004,0.8660254037844387,1.0,1,5.0,0.0,5.0,2011-01-08,0.0,1
0,6.0,0.16,1.0,0,6.123233995736766e-17,0,0.0,0.74,0.026272,0,0.014184397062522,0.8660254037844387,1.0,1,141.0,0.0,2.0,2011-01-08,0.0,1
0,7.0,0.16,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.74,0.01672,0,0.8888887901234679,0.8660254037844387,1.0,1,9.0,1.0,8.0,2011-01-08,0.1111111109876543,1
0,8.0,0.16,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.93,0.01672,1,0.9999999333333378,0.8660254037844387,1.0,1,15.0,0.0,15.0,2011-01-08,0.0,1
0,9.0,0.16,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.93,0.01672,1,0.9999999500000024,0.8660254037844387,3.0,0,20.0,0.0,20.0,2011-01-08,0.0,1
0,10.0,0.18,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.8,0.029556,0,0.9180327718355284,0.8660254037844387,1.0,1,61.0,5.0,56.0,2011-01-08,0.08196721310131685,1
0,11.0,0.2,0.258819045102521,0,-0.9659258262890682,0,0.0,0.69,0.07762,0,0.9677419198751304,0.8660254037844387,1.0,1,62.0,2.0,60.0,2011-01-08,0.03225806451092612,1
0,12.0,0.2,1.2246467991473532e-16,0,-1.0,0,0.0,0.59,0.07164,0,0.9183673375676804,0.8660254037844387,1.0,1,98.0,8.0,90.0,2011-01-08,0.08163265305289463,1
0,13.0,0.2,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.44,0.06568,0,0.9313725398885044,0.8660254037844387,1.0,1,102.0,7.0,95.0,2011-01-08,0.06862745097366398,1
0,14.0,0.2,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.32,0.0955,1,0.87368420132964,0.8660254037844387,1.0,1,95.0,12.0,83.0,2011-01-08,0.12631578946038782,1
0,15.0,0.2,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.32,0.08956,1,0.9324324198319944,0.8660254037844387,1.0,1,74.0,5.0,69.0,2011-01-08,0.06756756755843682,1
0,16.0,0.18,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.29,0.080604,1,0.8947368303324101,0.8660254037844387,1.0,1,76.0,8.0,68.0,2011-01-08,0.10526315788088643,1
0,17.0,0.16,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.37,0.0764,1,0.927536218441504,0.8660254037844387,1.0,1,69.0,5.0,64.0,2011-01-08,0.07246376810544004,1
0,18.0,0.14,-1.0,1,-1.8369701987210294e-16,1,0.0,0.39,0.04179,0,0.9454545282644632,0.8660254037844387,1.0,1,55.0,3.0,52.0,2011-01-08,0.05454545453553719,1
0,19.0,0.14,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.36,0.035518,0,0.8666666377777787,0.8660254037844387,1.0,1,30.0,4.0,26.0,2011-01-08,0.13333333328888888,1
0,20.0,0.12,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.36,0.0304439999999999,0,0.9999999642857156,0.8660254037844387,1.0,1,28.0,0.0,28.0,2011-01-08,0.0,1
0,21.0,0.12,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.39,0.042984,0,0.94594592037984,0.8660254037844387,1.0,1,37.0,2.0,35.0,2011-01-08,0.05405405403944485,1
1,22.0,0.12,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.36,0.0465719999999999,0,0.9705882067474058,0.8660254037844387,1.0,1,34.0,1.0,33.0,2011-01-08,0.029411764697231835,1
1,23.0,0.1,-0.2588190451025215,0,0.965925826289068,0,0.0,0.39,0.04478,1,0.9999999545454564,0.8660254037844387,1.0,1,22.0,0.0,22.0,2011-01-08,0.0,1
1,0.0,0.1,0.0,0,1.0,0,0.0,0.42,0.03881,0,0.9599999616000016,0.8660254037844387,1.0,1,25.0,1.0,24.0,2011-01-09,0.039999999984,1
1,1.0,0.1,0.2588190451025207,0,0.9659258262890684,0,0.0,0.42,0.04627,1,0.9999999166666736,0.8660254037844387,1.0,1,12.0,0.0,12.0,2011-01-09,0.0,1
1,2.0,0.1,0.4999999999999999,0,0.8660254037844387,0,0.0,0.46,0.04627,1,0.9999999090909174,0.8660254037844387,1.0,1,11.0,0.0,11.0,2011-01-09,0.0,1
1,3.0,0.1,0.7071067811865476,0,0.7071067811865476,0,0.0,0.46,0.04179,1,0.9999997500000624,0.8660254037844387,1.0,1,4.0,0.0,4.0,2011-01-09,0.0,1
1,4.0,0.08,0.8660254037844386,0,0.5000000000000001,0,0.0,0.53,0.01552,0,0.999999000001,0.8660254037844387,1.0,1,1.0,0.0,1.0,2011-01-09,0.0,1
1,5.0,0.08,0.9659258262890684,0,0.2588190451025207,0,1.0,0.53,0.01552,0,0.999999000001,0.8660254037844387,1.0,1,1.0,0.0,1.0,2011-01-09,0.0,1
0,6.0,0.1,1.0,0,6.123233995736766e-17,0,0.0,0.49,0.02836,0,0.999999000001,0.8660254037844387,1.0,1,1.0,0.0,1.0,2011-01-09,0.0,1
0,7.0,0.08,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.53,0.01552,0,0.8333331944444675,0.8660254037844387,1.0,1,6.0,1.0,5.0,2011-01-09,0.16666666638888888,1
0,8.0,0.1,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.49,0.02836,0,0.99999990000001,0.8660254037844387,1.0,1,10.0,0.0,10.0,2011-01-09,0.0,1
0,9.0,0.12,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.46,0.0573,1,0.9999999473684238,0.8660254037844387,3.0,0,19.0,0.0,19.0,2011-01-09,0.0,1
0,10.0,0.14,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.43,0.054334,0,0.9999999795918372,0.8660254037844387,1.0,1,49.0,0.0,49.0,2011-01-09,0.0,1
0,11.0,0.16,0.258819045102521,0,-0.9659258262890682,0,0.0,0.4,0.0764,1,0.9591836538942112,0.8660254037844387,1.0,1,49.0,2.0,47.0,2011-01-09,0.040816326522282384,1
0,12.0,0.18,1.2246467991473532e-16,0,-1.0,0,0.0,0.37,0.080604,1,0.9518072174481058,0.8660254037844387,1.0,1,83.0,4.0,79.0,2011-01-09,0.048192771078530997,1
0,13.0,0.2,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.34,0.08956,1,0.9199999877333336,0.8660254037844387,1.0,1,75.0,6.0,69.0,2011-01-09,0.07999999998933334,1
0,14.0,0.22,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.32,0.101794,1,0.88888887654321,0.8660254037844387,1.0,1,72.0,8.0,64.0,2011-01-09,0.11111111109567902,1
0,15.0,0.22,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.35,0.078804,0,0.9390243787923856,0.8660254037844387,1.0,1,82.0,5.0,77.0,2011-01-09,0.060975609748661515,1
0,16.0,0.2,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.34,0.08956,1,0.8586956428402648,0.8660254037844387,1.0,1,92.0,13.0,79.0,2011-01-09,0.1413043478107278,1
0,17.0,0.18,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.37,0.069858,0,0.9516128878772117,0.8660254037844387,1.0,1,62.0,3.0,59.0,2011-01-09,0.04838709676638918,1
0,18.0,0.16,-1.0,1,-1.8369701987210294e-16,1,0.0,0.4,0.052544,0,0.9166666475694448,0.8660254037844387,1.0,1,48.0,4.0,44.0,2011-01-09,0.08333333331597222,1
0,19.0,0.16,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.43,0.052544,0,0.9756097323022016,0.8660254037844387,1.0,1,41.0,1.0,40.0,2011-01-09,0.024390243896490183,1
0,20.0,0.14,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.46,0.035518,0,0.9999999736842112,0.8660254037844387,1.0,1,38.0,0.0,38.0,2011-01-09,0.0,1
0,21.0,0.14,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.46,0.058506,1,0.9499999525000024,0.8660254037844387,1.0,1,20.0,1.0,19.0,2011-01-09,0.049999999975,1
1,22.0,0.14,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.46,0.04179,0,0.6666666222222252,0.8660254037844387,1.0,1,15.0,5.0,10.0,2011-01-09,0.3333333331111111,1
1,23.0,0.12,-0.2588190451025215,0,0.965925826289068,0,0.0,0.5,0.02328,0,0.9999998333333612,0.8660254037844387,1.0,1,6.0,0.0,6.0,2011-01-09,0.0,1
1,0.0,0.5,0.0,0,1.0,0,0.0,0.5,0.1418,0,0.599999880000024,0.8660254037844387,1.0,1,5.0,2.0,3.0,2011-01-10,0.3999999992,1
1,1.0,0.12,0.2588190451025207,0,0.9659258262890684,0,0.0,0.5,0.034032,0,0.0,0.8660254037844387,1.0,1,1.0,1.0,0.0,2011-01-10,0.9999999900000002,1
1,2.0,0.12,0.4999999999999999,0,0.8660254037844387,0,0.0,0.5,0.0268679999999999,0,0.9999996666667778,0.8660254037844387,1.0,1,3.0,0.0,3.0,2011-01-10,0.0,1
1,3.0,0.12,0.7071067811865476,0,0.7071067811865476,0,0.0,0.5,0.0268679999999999,0,0.999999000001,0.8660254037844387,1.0,1,1.0,0.0,1.0,2011-01-10,0.0,1
1,4.0,0.1,0.8660254037844386,0,0.5000000000000001,0,0.0,0.54,0.01343,0,0.6666664444445185,0.8660254037844387,1.0,1,3.0,1.0,2.0,2011-01-10,0.3333333322222222,1
1,5.0,0.1,0.9659258262890684,0,0.2588190451025207,0,0.0,0.54,0.02537,0,0.9999996666667778,0.8660254037844387,1.0,1,3.0,0.0,3.0,2011-01-10,0.0,1
0,6.0,0.12,1.0,0,6.123233995736766e-17,0,0.0,0.5,0.034032,0,0.9999999677419364,0.8660254037844387,1.0,1,31.0,0.0,31.0,2011-01-10,0.0,1
0,7.0,0.12,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.63,0.0268679999999999,0,0.9740259613762864,0.8660254037844387,1.0,1,77.0,2.0,75.0,2011-01-10,0.025974025970652726,1
0,8.0,0.12,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.5,0.034032,0,0.9787233990493436,0.8660254037844387,1.0,1,188.0,4.0,184.0,2011-01-10,0.021276595743549117,1
0,9.0,0.14,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.5,0.035518,0,0.9787233938433682,0.8660254037844387,1.0,1,94.0,2.0,92.0,2011-01-10,0.021276595742417383,1
0,10.0,0.14,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.5,0.04179,0,0.9999999677419364,0.8660254037844387,1.0,1,31.0,0.0,31.0,2011-01-10,0.0,1
0,11.0,0.16,0.258819045102521,0,-0.9659258262890682,0,0.0,0.47,0.045376,0,0.9333333022222232,0.8660254037844387,1.0,1,30.0,2.0,28.0,2011-01-10,0.06666666664444444,1
0,12.0,0.2,1.2246467991473532e-16,0,-1.0,0,0.0,0.4,0.05672,0,0.9038461364644974,0.8660254037844387,1.0,1,52.0,5.0,47.0,2011-01-10,0.09615384613535503,1
0,13.0,0.2,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.4,0.05672,0,0.92592590877915,0.8660254037844387,1.0,1,54.0,4.0,50.0,2011-01-10,0.07407407406035665,1
0,14.0,0.2,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.4,0.04478,0,0.9999999787234048,0.8660254037844387,1.0,1,47.0,0.0,47.0,2011-01-10,0.0,1
0,15.0,0.2,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.4,0.04478,0,0.9555555343209882,0.8660254037844387,1.0,1,45.0,2.0,43.0,2011-01-10,0.0444444444345679,1
0,16.0,0.2,-0.8660254037844385,1,-0.5000000000000004,1,1.0,0.4,0.02686,0,0.9459459331628928,0.8660254037844387,1.0,1,74.0,4.0,70.0,2011-01-10,0.054054054046749456,1
0,17.0,0.2,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.4,0.0209,0,0.9775280843959095,0.8660254037844387,1.0,1,178.0,4.0,174.0,2011-01-10,0.022471910111097084,1
0,18.0,0.2,-1.0,1,-1.8369701987210294e-16,1,0.0,0.4,0.04478,0,0.9935483806867846,0.8660254037844387,1.0,1,155.0,1.0,154.0,2011-01-10,0.006451612902809573,1
0,19.0,0.16,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.47,0.026272,0,0.9684210424376732,0.8660254037844387,1.0,1,95.0,3.0,92.0,2011-01-10,0.031578947365096956,1
0,20.0,0.5,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.5,0.0821,0,0.9864864731555882,0.8660254037844387,1.0,1,74.0,1.0,73.0,2011-01-10,0.013513513511687364,1
0,21.0,0.14,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.59,0.02716,0,0.973684184903048,0.8660254037844387,1.0,1,38.0,1.0,37.0,2011-01-10,0.026315789466759002,1
1,22.0,0.14,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.59,0.022988,0,0.9166666284722238,0.8660254037844387,1.0,1,24.0,2.0,22.0,2011-01-10,0.0833333332986111,1
1,23.0,0.14,-0.2588190451025215,0,0.965925826289068,0,0.0,0.59,0.022988,0,0.9999999444444476,0.8660254037844387,1.0,1,18.0,0.0,18.0,2011-01-10,0.0,1
1,0.0,0.14,0.0,0,1.0,0,0.0,0.59,0.01463,0,0.8333332638888947,0.8660254037844387,1.0,1,12.0,2.0,10.0,2011-01-11,0.16666666652777776,1
1,1.0,0.14,0.2588190451025207,0,0.9659258262890684,0,0.0,0.63,0.022988,0,0.9999996666667778,0.8660254037844387,1.0,1,3.0,0.0,3.0,2011-01-11,0.0,1
1,2.0,0.16,0.4999999999999999,0,0.8660254037844387,0,0.0,0.55,0.03104,0,0.9999996666667778,0.8660254037844387,1.0,1,3.0,0.0,3.0,2011-01-11,0.0,1
1,5.0,0.16,0.9659258262890684,0,0.2588190451025207,0,0.0,0.55,0.021488,0,0.9999998333333612,0.8660254037844387,1.0,1,6.0,0.0,6.0,2011-01-11,0.0,1
0,6.0,0.16,1.0,0,6.123233995736766e-17,0,1.0,0.55,0.021488,0,0.9999999629629645,0.8660254037844387,1.0,1,27.0,0.0,27.0,2011-01-11,0.0,1
0,7.0,0.16,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.55,0.0,0,0.9797979699010306,0.8660254037844387,1.0,1,99.0,2.0,97.0,2011-01-11,0.020202020199979596,1
0,8.0,0.18,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.51,0.016128,0,0.9861751106627876,0.8660254037844387,1.0,1,217.0,3.0,214.0,2011-01-11,0.013824884791989636,1
0,12.0,0.18,1.2246467991473532e-16,0,-1.0,0,0.0,0.51,0.029556,0,0.976923069408284,0.8660254037844387,1.0,1,130.0,3.0,127.0,2011-01-11,0.02307692307514793,1
0,10.0,0.2,0.4999999999999999,0,-0.8660254037844387,0,0.0,0.51,0.03284,0,0.9444444269547329,0.8660254037844387,1.0,1,54.0,3.0,51.0,2011-01-11,0.05555555554526749,1
0,11.0,0.5,0.258819045102521,0,-0.9659258262890682,0,0.0,0.47,0.06715,0,0.885714260408164,0.8660254037844387,1.0,1,35.0,4.0,31.0,2011-01-11,0.11428571425306122,1
0,12.0,0.2,1.2246467991473532e-16,0,-1.0,0,0.0,0.51,0.0209,0,0.9649122637734692,0.8660254037844387,1.0,1,57.0,2.0,55.0,2011-01-11,0.035087719292089876,1
0,13.0,0.2,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.59,0.01792,0,0.8846153676035506,0.8660254037844387,1.0,1,52.0,6.0,46.0,2011-01-11,0.11538461536242603,1
0,14.0,0.2,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.59,0.01792,0,0.9523809372637948,0.8660254037844387,3.0,0,63.0,3.0,60.0,2011-01-11,0.04761904761148904,1
0,15.0,0.16,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.8,0.014336,0,2.4468084585785435,0.8660254037844387,1.0,1,47.0,17.0,115.0,2011-01-11,0.12878787877812212,1
0,16.0,0.16,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.86,0.03104,1,0.9473684085872578,0.8660254037844387,1.0,1,76.0,4.0,72.0,2011-01-11,0.052631578940443215,1
0,17.0,0.16,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.86,0.035824,1,0.95588234591263,0.8660254037844387,1.0,1,136.0,6.0,130.0,2011-01-11,0.044117647055579585,1
0,18.0,0.16,-1.0,1,-1.8369701987210294e-16,1,0.0,0.93,0.01672,1,0.989473673795014,0.8660254037844387,1.0,1,95.0,1.0,94.0,2011-01-11,0.010526315788365652,1
0,19.0,0.16,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.93,0.0,1,0.9999999803921572,0.8660254037844387,1.0,1,51.0,0.0,51.0,2011-01-11,0.0,1
0,20.0,0.16,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.93,0.03104,1,0.9999999687500012,0.8660254037844387,1.0,1,32.0,0.0,32.0,2011-01-11,0.0,1
0,21.0,0.16,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.86,0.014336,1,0.9999999500000024,0.8660254037844387,1.0,1,20.0,17.0,20.0,2011-01-11,0.4594594593352812,1
1,22.0,0.16,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.93,0.01672,1,0.9655172080856136,0.8660254037844387,1.0,1,29.0,1.0,28.0,2011-01-11,0.03448275860879905,1
1,23.0,0.16,-0.2588190451025215,0,0.965925826289068,0,0.0,0.93,0.014336,1,0.9473683711911384,0.8660254037844387,1.0,1,19.0,1.0,18.0,2011-01-11,0.05263157891966759,1
1,0.0,0.16,0.0,0,1.0,0,0.0,0.86,0.014336,1,0.9999998571428776,0.8660254037844387,1.0,1,7.0,0.0,7.0,2011-01-12,0.0,1
1,1.0,0.16,0.2588190451025207,0,0.9659258262890684,0,0.0,0.86,0.01672,1,0.9999998333333612,0.8660254037844387,1.0,1,6.0,0.0,6.0,2011-01-12,0.0,1
1,2.0,0.14,0.4999999999999999,0,0.8660254037844387,0,0.0,0.86,0.018802,1,0.999999000001,0.8660254037844387,1.0,1,1.0,0.0,1.0,2011-01-12,0.0,1
1,5.0,0.14,0.9659258262890684,0,0.2588190451025207,0,0.0,0.86,0.022988,1,0.99999980000004,0.8660254037844387,1.0,1,5.0,0.0,5.0,2011-01-12,0.0,1
0,6.0,0.12,1.0,0,6.123233995736766e-17,0,0.0,0.93,0.016116,1,0.9999999375000038,0.8660254037844387,1.0,1,16.0,0.0,16.0,2011-01-12,0.0,1
0,7.0,0.14,0.9659258262890684,1,-0.2588190451025206,0,0.0,0.63,0.018802,0,0.9999999814814818,0.8660254037844387,1.0,1,54.0,0.0,54.0,2011-01-12,0.0,1
0,8.0,0.16,0.8660254037844387,1,-0.4999999999999998,0,0.0,0.59,0.026272,0,0.9765624923706056,0.8660254037844387,1.0,1,128.0,3.0,125.0,2011-01-12,0.023437499998168944,1
0,9.0,0.16,0.7071067811865476,1,-0.7071067811865475,0,0.0,0.59,0.052544,0,0.9629629510745314,0.8660254037844387,1.0,1,81.0,3.0,78.0,2011-01-12,0.03703703703246457,1
0,12.0,0.18,1.2246467991473532e-16,0,-1.0,0,0.0,0.55,0.040302,0,0.999999974358975,0.8660254037844387,3.0,0,39.0,0.0,39.0,2011-01-12,0.0,1
0,11.0,0.2,0.258819045102521,0,-0.9659258262890682,0,0.0,0.51,0.07762,0,3.2857141918367376,0.8660254037844387,1.0,1,35.0,3.0,115.0,2011-01-12,0.02542372881140477,1
0,12.0,0.2,1.2246467991473532e-16,0,-1.0,0,0.0,0.47,0.0955,1,0.9454545282644632,0.8660254037844387,1.0,1,55.0,3.0,52.0,2011-01-12,0.05454545453553719,1
0,13.0,0.22,-0.2588190451025208,0,-0.9659258262890684,0,0.0,0.44,0.078804,0,0.9999999795918372,0.8660254037844387,1.0,1,49.0,0.0,49.0,2011-01-12,0.0,1
0,14.0,0.2,-0.4999999999999997,0,-0.8660254037844388,0,0.0,0.47,0.06568,0,0.9999999772727278,0.8660254037844387,1.0,1,44.0,0.0,44.0,2011-01-12,0.0,1
0,15.0,0.2,-0.7071067811865471,0,-0.7071067811865479,0,0.0,0.47,0.08358,1,0.9795918167430242,0.8660254037844387,1.0,1,49.0,1.0,48.0,2011-01-12,0.020408163261141192,1
0,16.0,0.22,-0.8660254037844385,1,-0.5000000000000004,1,0.0,0.44,0.072248,0,0.9264705746107268,0.8660254037844387,1.0,1,68.0,5.0,63.0,2011-01-12,0.07352941175389274,1
0,17.0,0.2,-0.9659258262890684,1,-0.2588190451025206,1,0.0,0.47,0.07164,0,0.9999999928057556,0.8660254037844387,1.0,1,139.0,0.0,139.0,2011-01-12,0.0,1
0,18.0,0.2,-1.0,1,-1.8369701987210294e-16,1,0.0,0.47,0.0955,1,0.9854014526613032,0.8660254037844387,1.0,1,137.0,2.0,135.0,2011-01-12,0.014598540144919814,1
0,19.0,0.18,-0.9659258262890684,1,0.2588190451025203,0,0.0,0.47,0.075222,1,0.987951795325882,0.8660254037844387,1.0,1,83.0,1.0,82.0,2011-01-12,0.012048192769632749,1
0,20.0,0.16,-0.8660254037844386,0,0.5000000000000001,0,0.0,0.5,0.052544,0,0.9642856970663268,0.8660254037844387,1.0,1,56.0,2.0,54.0,2011-01-12,0.03571428570790816,1
0,21.0,0.16,-0.7071067811865477,0,0.7071067811865474,0,0.0,0.55,0.052544,0,0.9999999824561407,0.8660254037844387,1.0,1,57.0,0.0,57.0,2011-01-12,0.0,1
1,22.0,0.16,-0.5000000000000004,0,0.8660254037844384,0,0.0,0.55,0.071648,1,0.969696940312214,0.8660254037844387,1.0,1,33.0,1.0,32.0,2011-01-12,0.030303030293847566,1
1,23.0,0.14,-0.2588190451025215,0,0.965925826289068,0,0.0,0.59,0.058506,1,0.9499999525000024,0.8660254037844387,1.0,1,20.0,1.0,19.0,2011-01-12,0.049999999975,1
0,12.0,0.5,1.2246467991473532e-16,0,-1.0,0,0.0,0.59,0.1418,0,0.857142734693895,0.8660254037844387,1.0,1,7.0,1.0,6.0,2011-01-13,0.14285714265306124,1
1,1.0,0.14,0.2588190451025207,0,0.9659258262890684,0,0.0,0.5,0.039704,0,0.99999950000025,0.8660254037844387,1.0,1,2.0,0.0,2.0,2011-01-13,0.0,1
1,2.0,0.14,0.4999999999999999,0,0.8660254037844387,0,0.0,0.5,0.050148,0,0.99999950000025,0.8660254037844387,1.0,1,2.0,0.0,2.0,2011-01-13,0.0,1
1,3.0,0.14,0.7071067811865476,0,0.7071067811865476,0,0.0,0.5,0.045976,0,0.9999996666667778,0.8660254037844387,1.0,1,3.0,0.0,3.0,2011-01-13,0.0,1
1,4.0,0.14,0.8660254037844386,0,0.5000000000000001,0,0.0,0.5,0.035518,0,0.9999997500000624,0.8660254037844387,1.0,1,4.0,0.0,4.0,2011-01-13,0.0,1
1,5.0,0.14,0.9659258262890684,0,0.2588190451025207,0,0.0,0.5,0.04179,0,0.9999996666667778,0.8660254037844387,1.0,1,3.0,0.0,3.0,2011-01-13,0.0,1
